"GeneID"	"omega0"	"MedianVar"	"VarRankBin"	"VarRankCategory"
"ENSDARG00000016181"	0.0563033514985906	0.255045454545455	0.3	"mid"
"ENSDARG00000016188"	0.0489873261045844	0.640037878787879	0.7	"mid"
"ENSDARG00000016200"	0.0992054352464058	0.821666666666667	0.9	"high"
"ENSDARG00000016233"	0.140383749794369	0.512136363636364	0.6	"mid"
"ENSDARG00000016238"	0.0911034228766117	0.451363636363636	0.5	"mid"
"ENSDARG00000016239"	0.0351727861176851	0.265807692307692	0.3	"mid"
"ENSDARG00000016256"	0.0441619419840316	0.4925	0.5	"mid"
"ENSDARG00000016260"	0.0319104447077757	0.437532467532468	0.5	"mid"
"ENSDARG00000016263"	0.0486282876962394	0.349388888888889	0.4	"mid"
"ENSDARG00000016280"	0.0544643754968414	0.344166666666667	0.4	"mid"
"ENSDARG00000016290"	0.156888494784677	0.7345	0.8	"mid"
"ENSDARG00000016302"	0.00932079263360418	0.428423076923077	0.5	"mid"
"ENSDARG00000016307"	0.162675309348074	0.453712121212121	0.5	"mid"
"ENSDARG00000016311"	0.044802007589243	0.35	0.4	"mid"
"ENSDARG00000016319"	0.168277310986904	0.932727272727273	1	"high"
"ENSDARG00000016336"	0.179246437062811	0.225	0.3	"mid"
"ENSDARG00000016345"	0.0721141637725214	0.300555555555556	0.4	"mid"
"ENSDARG00000016350"	0.073198803145232	0.636666666666667	0.7	"mid"
"ENSDARG00000016357"	0.13218212764599	0.513181818181818	0.6	"mid"
"ENSDARG00000016360"	0.0214588000306024	0.623863636363636	0.7	"mid"
"ENSDARG00000016368"	0.0750536905357944	0.496363636363636	0.5	"mid"
"ENSDARG00000016375"	0.0732191958381342	0.529166666666667	0.6	"mid"
"ENSDARG00000016399"	0.0612877618273705	0.792727272727273	0.8	"mid"
"ENSDARG00000016412"	0.227850861732112	0.60875	0.7	"mid"
"ENSDARG00000016415"	0.072660777397379	0.832277777777778	0.9	"high"
"ENSDARG00000016427"	0.0700614406947726	0.333333333333333	0.4	"mid"
"ENSDARG00000016429"	0.0392011494614404	0.3525	0.4	"mid"
"ENSDARG00000016447"	0.0343014640829095	0.24	0.3	"mid"
"ENSDARG00000016448"	0.224955623723746	0.748989898989899	0.8	"mid"
"ENSDARG00000016454"	0.0623228036671785	0.743737373737374	0.8	"mid"
"ENSDARG00000016457"	0.0929574159358637	0.5485	0.6	"mid"
"ENSDARG00000016460"	0.135544413192715	0.258611111111111	0.3	"mid"
"ENSDARG00000016463"	0.0440905459251581	0.508954545454545	0.6	"mid"
"ENSDARG00000016464"	0.0502498769547466	0.521666666666667	0.6	"mid"
"ENSDARG00000016474"	0.0753785438404698	0.518681818181818	0.6	"mid"
"ENSDARG00000016477"	0.0131669803128005	0.462045454545455	0.5	"mid"
"ENSDARG00000016481"	0.085856977439341	0.319090909090909	0.4	"mid"
"ENSDARG00000016483"	0.107992720780092	0.720524475524476	0.8	"mid"
"ENSDARG00000016484"	0.027595760744613	0.557	0.6	"mid"
"ENSDARG00000016494"	0.0771125078252342	0.64	0.7	"mid"
"ENSDARG00000016496"	0.010752348760143	0.607606837606838	0.7	"mid"
"ENSDARG00000016505"	0.100401141567431	0.7175	0.8	"mid"
"ENSDARG00000016513"	0.0576113343364801	0.378896103896104	0.4	"mid"
"ENSDARG00000016514"	0.053924269632448	0.26030303030303	0.3	"mid"
"ENSDARG00000016516"	0.0141294709586545	0.497666666666667	0.5	"mid"
"ENSDARG00000016519"	0.0185614189272012	0.279962121212121	0.3	"mid"
"ENSDARG00000016526"	0.0271644547453906	0.537916666666667	0.6	"mid"
"ENSDARG00000016528"	0.151143895356135	0.365555555555556	0.4	"mid"
"ENSDARG00000016532"	0.100921948564598	0.529949494949495	0.6	"mid"
"ENSDARG00000016538"	0.192542714846832	0.611666666666667	0.7	"mid"
"ENSDARG00000016543"	0.110764861316326	0.4275	0.5	"mid"
"ENSDARG00000016545"	0.0718739901137653	0.606	0.7	"mid"
"ENSDARG00000016548"	0.0331289935041533	0.512727272727273	0.6	"mid"
"ENSDARG00000016551"	0.0274291951974213	0.541363636363636	0.6	"mid"
"ENSDARG00000016570"	0.208761226039332	0.766833333333333	0.8	"mid"
"ENSDARG00000016594"	0.142925466452264	0.645892857142857	0.7	"mid"
"ENSDARG00000016598"	0.0367105899294913	0.535454545454545	0.6	"mid"
"ENSDARG00000016607"	0.0747682567254529	0.5975	0.6	"mid"
"ENSDARG00000016611"	0.112348968528563	0.46525	0.5	"mid"
"ENSDARG00000016613"	0.0965086596340352	0.561616161616162	0.6	"mid"
"ENSDARG00000016623"	0.0595142322555612	0.831313131313131	0.9	"high"
"ENSDARG00000016630"	0.0873954056367145	0.340277777777778	0.4	"mid"
"ENSDARG00000016649"	0.0968240260312179	0.367227272727273	0.4	"mid"
"ENSDARG00000016651"	0.107245517060097	0.523311688311688	0.6	"mid"
"ENSDARG00000016664"	0.0281598039542434	0.374090909090909	0.4	"mid"
"ENSDARG00000016687"	0.0615175117449652	0.393295454545455	0.4	"mid"
"ENSDARG00000016691"	0.1386243133661	0.451969696969697	0.5	"mid"
"ENSDARG00000016695"	0.0764810746834476	0.348888888888889	0.4	"mid"
"ENSDARG00000016706"	0.0595316241127288	0.4925	0.5	"mid"
"ENSDARG00000016710"	0.0528672333784252	0.437583333333333	0.5	"mid"
"ENSDARG00000016721"	0.0304089007015684	0.180151515151515	0.2	"low"
"ENSDARG00000016724"	0.113819036319755	0.295653846153846	0.3	"mid"
"ENSDARG00000016730"	0.0545293393535542	0.336363636363636	0.4	"mid"
"ENSDARG00000016733"	0.0801067584502174	0.332361111111111	0.4	"mid"
"ENSDARG00000016742"	0.0649233155379254	0.349090909090909	0.4	"mid"
"ENSDARG00000016743"	0.106449128529696	0.48325	0.5	"mid"
"ENSDARG00000016745"	0.0483447385284721	0.603371212121212	0.7	"mid"
"ENSDARG00000016750"	0.0600006130502643	0.478492063492064	0.5	"mid"
"ENSDARG00000016753"	0.0273611999887644	0.363095238095238	0.4	"mid"
"ENSDARG00000016754"	0.0900801027111446	0.623681818181818	0.7	"mid"
"ENSDARG00000016765"	0.0839045206921103	0.61	0.7	"mid"
"ENSDARG00000016769"	0.0462239783165009	0.389090909090909	0.4	"mid"
"ENSDARG00000016782"	0.0172127501572423	0.349090909090909	0.4	"mid"
"ENSDARG00000016789"	0.16237617007201	0.439857142857143	0.5	"mid"
"ENSDARG00000016793"	0.0490267016398586	0.282424242424242	0.3	"mid"
"ENSDARG00000016794"	0.0607241987313409	0.206190476190476	0.3	"mid"
"ENSDARG00000016809"	0.0164422147954126	0.478068181818182	0.5	"mid"
"ENSDARG00000016811"	0.0244654896203541	0.357	0.4	"mid"
"ENSDARG00000016830"	0.0256837182176457	0.596545454545454	0.6	"mid"
"ENSDARG00000016835"	0.0594767619327112	0.500416666666667	0.6	"mid"
"ENSDARG00000016837"	0.0741437089910671	0.534444444444444	0.6	"mid"
"ENSDARG00000016855"	0.00975423620135321	0.52038961038961	0.6	"mid"
"ENSDARG00000016858"	0.0352888369663763	0.634431818181818	0.7	"mid"
"ENSDARG00000016864"	0.0542921214684465	0.692727272727273	0.7	"mid"
"ENSDARG00000016866"	0.04755918620547	0.521944444444445	0.6	"mid"
"ENSDARG00000016868"	0.0359607963337725	0.652333333333333	0.7	"mid"
"ENSDARG00000016871"	0.0206793542755367	0.206919191919192	0.3	"mid"
"ENSDARG00000016875"	0.0263828271448963	0.559555555555556	0.6	"mid"
"ENSDARG00000016903"	0.0097837623612976	0.303772727272727	0.4	"mid"
"ENSDARG00000016904"	0.0273496631680832	0.425055555555556	0.5	"mid"
"ENSDARG00000016918"	0.0932697718063634	0.539772727272727	0.6	"mid"
"ENSDARG00000016934"	0.0962776222599325	0.314785714285714	0.4	"mid"
"ENSDARG00000016936"	0.0896769183762009	0.534444444444444	0.6	"mid"
"ENSDARG00000016939"	0.106688466962079	0.374545454545455	0.4	"mid"
"ENSDARG00000016963"	0.0697614587842796	0.676	0.7	"mid"
"ENSDARG00000016964"	0.111383456804189	0.424545454545455	0.5	"mid"
"ENSDARG00000016968"	0.100860638297849	0.18	0.2	"low"
"ENSDARG00000016977"	0.0250559732092898	0.405928571428571	0.5	"mid"
"ENSDARG00000016994"	0.0271637506038158	0.54	0.6	"mid"
"ENSDARG00000017004"	0.0449912724485293	0.371	0.4	"mid"
"ENSDARG00000017010"	0.0799488362619403	0.625454545454545	0.7	"mid"
"ENSDARG00000017034"	0.0871876575787951	0.305384615384615	0.4	"mid"
"ENSDARG00000017036"	0.123520021330614	0.674590909090909	0.7	"mid"
"ENSDARG00000017037"	0.0766527837799271	0.265606060606061	0.3	"mid"
"ENSDARG00000017047"	0.0523465657659244	0.432222222222222	0.5	"mid"
"ENSDARG00000017049"	0.0477137907420507	0.487987012987013	0.5	"mid"
"ENSDARG00000017058"	0.0471094788228705	0.445656565656566	0.5	"mid"
"ENSDARG00000017067"	0.0736239764541711	0.496666666666667	0.5	"mid"
"ENSDARG00000017084"	0.00538514210919721	0.430416666666667	0.5	"mid"
"ENSDARG00000017086"	0.0854570766305523	0.492424242424242	0.5	"mid"
"ENSDARG00000017093"	0.0443314367653639	0.474444444444444	0.5	"mid"
"ENSDARG00000017105"	0.0963749871079423	0.428522727272727	0.5	"mid"
"ENSDARG00000017115"	0.00917665425637573	0.181111111111111	0.2	"low"
"ENSDARG00000017119"	0.0907355675225416	0.284895104895105	0.3	"mid"
"ENSDARG00000017121"	0.0584348300679616	0.656090909090909	0.7	"mid"
"ENSDARG00000017126"	0.0525307049795691	0.510959595959596	0.6	"mid"
"ENSDARG00000017143"	0.0451247156961976	0.557272727272727	0.6	"mid"
"ENSDARG00000017165"	0.120321577991214	0.755	0.8	"mid"
"ENSDARG00000017180"	0.0613262127767541	0.342142857142857	0.4	"mid"
"ENSDARG00000017199"	0.126640900716105	0.54020202020202	0.6	"mid"
"ENSDARG00000017220"	0.0398620440671467	0.46875	0.5	"mid"
"ENSDARG00000017230"	0.0110538441481014	0.292727272727273	0.3	"mid"
"ENSDARG00000017242"	0.0602127357440678	0.394810606060606	0.4	"mid"
"ENSDARG00000017255"	0.0866835485028493	0.838863636363636	0.9	"high"
"ENSDARG00000017261"	0.075467906923474	0.555641025641026	0.6	"mid"
"ENSDARG00000017272"	0.0755707534887596	0.284107142857143	0.3	"mid"
"ENSDARG00000017274"	0.0849943902741162	0.283181818181818	0.3	"mid"
"ENSDARG00000017294"	0.0200977991909535	0.434545454545455	0.5	"mid"
"ENSDARG00000017299"	0.120863818043164	0.685	0.7	"mid"
"ENSDARG00000017312"	0.0592305777885683	0.382727272727273	0.4	"mid"
"ENSDARG00000017315"	0.0694816267205447	0.218409090909091	0.3	"mid"
"ENSDARG00000017316"	0.0633348599488731	0.558461538461538	0.6	"mid"
"ENSDARG00000017320"	0.167785204833348	0.376666666666667	0.4	"mid"
"ENSDARG00000017337"	0.0538486320813003	0.234128787878788	0.3	"mid"
"ENSDARG00000017338"	0.0331802396449472	0.230833333333333	0.3	"mid"
"ENSDARG00000017354"	0.0763181597895906	0.735833333333333	0.8	"mid"
"ENSDARG00000017355"	0.131798836395831	0.764	0.8	"mid"
"ENSDARG00000017365"	0.0320919215159485	0.717363636363636	0.8	"mid"
"ENSDARG00000017385"	0.0453310855851184	0.1655	0.2	"low"
"ENSDARG00000017388"	0.149754803258864	0.56575	0.6	"mid"
"ENSDARG00000017397"	0.054415162883395	0.885265151515152	0.9	"high"
"ENSDARG00000017422"	0.103775635079419	0.692474747474747	0.7	"mid"
"ENSDARG00000017427"	0.0697128697434863	0.28979797979798	0.3	"mid"
"ENSDARG00000017431"	0.0387766021738683	0.298333333333333	0.3	"mid"
"ENSDARG00000017439"	0.0752521107829705	0.357045454545455	0.4	"mid"
"ENSDARG00000017441"	0.0732228548926232	0.93	1	"high"
"ENSDARG00000017444"	0.0415815612722514	0.6375	0.7	"mid"
"ENSDARG00000017454"	0.0705475954868326	0.587525252525253	0.6	"mid"
"ENSDARG00000017474"	0.0692505716834761	0.478181818181818	0.5	"mid"
"ENSDARG00000017490"	0.120326857595915	0.68625	0.7	"mid"
"ENSDARG00000017500"	0.0632642420700991	0.400909090909091	0.5	"mid"
"ENSDARG00000017504"	0.139934798233418	0.392727272727273	0.4	"mid"
"ENSDARG00000017522"	0.0658041238736165	0.244444444444444	0.3	"mid"
"ENSDARG00000017525"	0.0573976724267187	0.416590909090909	0.5	"mid"
"ENSDARG00000017537"	0.0750373303523933	0.238571428571429	0.3	"mid"
"ENSDARG00000017562"	0.038322154189256	0.527	0.6	"mid"
"ENSDARG00000017565"	0.089526951029885	0.362	0.4	"mid"
"ENSDARG00000017569"	0.0578927918859734	0.485944444444444	0.5	"mid"
"ENSDARG00000017571"	0.0321209894312827	0.3345	0.4	"mid"
"ENSDARG00000017579"	0.104652749805275	0.519916666666667	0.6	"mid"
"ENSDARG00000017590"	0.082116158273931	0.353136363636364	0.4	"mid"
"ENSDARG00000017591"	0.0958112811887397	0.414583333333333	0.5	"mid"
"ENSDARG00000017602"	0.107556333340131	0.792727272727273	0.8	"mid"
"ENSDARG00000017605"	0.186602375822712	0.384333333333333	0.4	"mid"
"ENSDARG00000017606"	0.0435210955008117	0.831713286713287	0.9	"high"
"ENSDARG00000017612"	0.079850212693971	0.452884615384615	0.5	"mid"
"ENSDARG00000017617"	0.110138849499351	0.584583333333333	0.6	"mid"
"ENSDARG00000017634"	0.0885888886943832	0.485272727272727	0.5	"mid"
"ENSDARG00000017653"	0.124816762417615	0.722545454545455	0.8	"mid"
"ENSDARG00000017658"	0.0286053281840024	0.56531746031746	0.6	"mid"
"ENSDARG00000017659"	0.0342823918563963	0.423896103896104	0.5	"mid"
"ENSDARG00000017661"	0.0185986451939534	0.491287878787879	0.5	"mid"
"ENSDARG00000017675"	0.124544108013373	0.351363636363636	0.4	"mid"
"ENSDARG00000017676"	0.0556033577787548	0.642222222222222	0.7	"mid"
"ENSDARG00000017696"	0.0998984815815987	0.259818181818182	0.3	"mid"
"ENSDARG00000017703"	0.0515534896075025	0.347	0.4	"mid"
"ENSDARG00000017708"	0.123039228203582	0.430909090909091	0.5	"mid"
"ENSDARG00000017710"	0.0780974258980057	0.554545454545455	0.6	"mid"
"ENSDARG00000017728"	0.0372486583137969	0.33	0.4	"mid"
"ENSDARG00000017739"	0.0400013516236816	0.341111111111111	0.4	"mid"
"ENSDARG00000017740"	0.0382292488705334	0.333181818181818	0.4	"mid"
"ENSDARG00000017748"	0.106093573179663	0.628522727272727	0.7	"mid"
"ENSDARG00000017757"	0.0451630561630927	0.851227272727273	0.9	"high"
"ENSDARG00000017762"	0.0390980136190354	0.452361111111111	0.5	"mid"
"ENSDARG00000017780"	0.0567201473418519	0.8085	0.9	"high"
"ENSDARG00000017781"	0.0563615608217157	0.39875	0.4	"mid"
"ENSDARG00000017790"	0.0194118067092611	0.436363636363636	0.5	"mid"
"ENSDARG00000017794"	0.140252218299294	0.965833333333333	1	"high"
"ENSDARG00000017803"	0.0171921483896846	0.562272727272727	0.6	"mid"
"ENSDARG00000017809"	0.0749890188278772	0.261111111111111	0.3	"mid"
"ENSDARG00000017811"	0.0855933451188527	0.366111111111111	0.4	"mid"
"ENSDARG00000017813"	0.0819117465423529	0.223974358974359	0.3	"mid"
"ENSDARG00000017835"	0.0686712335849335	0.270641025641026	0.3	"mid"
"ENSDARG00000017841"	0.00887484507593831	0.177272727272727	0.2	"low"
"ENSDARG00000017842"	0.0229703211302688	0.301753246753247	0.4	"mid"
"ENSDARG00000017843"	0.0188705757343436	0.431022727272727	0.5	"mid"
"ENSDARG00000017844"	0.00947146761812308	0.392797619047619	0.4	"mid"
"ENSDARG00000017874"	0.0524740589335625	0.583611111111111	0.6	"mid"
"ENSDARG00000017880"	0.0438498349082895	0.571428571428571	0.6	"mid"
"ENSDARG00000017882"	0.127369047127787	0.501969696969697	0.6	"mid"
"ENSDARG00000017884"	0.0637730922976984	0.543143939393939	0.6	"mid"
"ENSDARG00000017886"	0.0445892667351556	0.343636363636364	0.4	"mid"
"ENSDARG00000017901"	0.0271109143266137	0.601111111111111	0.7	"mid"
"ENSDARG00000017905"	0.10088110840923	0.177722222222222	0.2	"low"
"ENSDARG00000017910"	0.0733312568728109	0.5	0.5	"mid"
"ENSDARG00000017928"	0.137814976949814	0.317777777777778	0.4	"mid"
"ENSDARG00000017929"	0.0830926167853323	0.445416666666667	0.5	"mid"
"ENSDARG00000017960"	0.027546205824935	0.381166666666667	0.4	"mid"
"ENSDARG00000017985"	0.13317999165752	0.332222222222222	0.4	"mid"
"ENSDARG00000017986"	0.0554844849083372	0.451363636363636	0.5	"mid"
"ENSDARG00000017988"	0.0690874881201372	0.428363636363636	0.5	"mid"
"ENSDARG00000018002"	0.116175209530886	0.545454545454545	0.6	"mid"
"ENSDARG00000018006"	0.096447416944736	0.709166666666667	0.8	"mid"
"ENSDARG00000018010"	0.0554264096076206	0.331666666666667	0.4	"mid"
"ENSDARG00000018022"	0.057320209082139	0.421969696969697	0.5	"mid"
"ENSDARG00000018025"	0.0366006889228661	0.386954545454545	0.4	"mid"
"ENSDARG00000018047"	0.0317238042426893	0.286666666666667	0.3	"mid"
"ENSDARG00000018048"	0.0843877086389798	0.514055555555555	0.6	"mid"
"ENSDARG00000018060"	0.0420721589049578	0.284285714285714	0.3	"mid"
"ENSDARG00000018061"	0.0881484412381867	0.4355	0.5	"mid"
"ENSDARG00000018069"	0.112517786850155	0.665952380952381	0.7	"mid"
"ENSDARG00000018073"	0.135858539580849	0.468722222222222	0.5	"mid"
"ENSDARG00000018105"	0.0790365003532829	0.875833333333333	0.9	"high"
"ENSDARG00000018106"	0.0881728831940922	0.3125	0.4	"mid"
"ENSDARG00000018110"	0.0283376561617416	0.370454545454545	0.4	"mid"
"ENSDARG00000018121"	0.112476847563961	0.414	0.5	"mid"
"ENSDARG00000018124"	0.0146621171512186	0.793333333333333	0.8	"mid"
"ENSDARG00000018145"	0.0382424171977291	0.668434343434343	0.7	"mid"
"ENSDARG00000018146"	0.0833021397253184	0.534166666666667	0.6	"mid"
"ENSDARG00000018149"	0.0771865581894266	0.869666666666667	0.9	"high"
"ENSDARG00000018159"	0.108421190991674	0.568333333333333	0.6	"mid"
"ENSDARG00000018174"	0.0200167474331154	0.317575757575758	0.4	"mid"
"ENSDARG00000018178"	0.078088298353949	0.408522727272727	0.5	"mid"
"ENSDARG00000018179"	0.0460633450529283	0.5625	0.6	"mid"
"ENSDARG00000018181"	0.116384750506438	0.327301587301587	0.4	"mid"
"ENSDARG00000018190"	0.00762509061995077	0.166	0.2	"low"
"ENSDARG00000018206"	0.0393641843444738	0.2725	0.3	"mid"
"ENSDARG00000018241"	0.025204580731826	0.549545454545455	0.6	"mid"
"ENSDARG00000018257"	0.099891178504448	0.405909090909091	0.5	"mid"
"ENSDARG00000018259"	0.0174793012132355	0.154136363636364	0.2	"low"
"ENSDARG00000018263"	0.136133275561053	0.734772727272727	0.8	"mid"
"ENSDARG00000018270"	0.0215981398904236	0.287727272727273	0.3	"mid"
"ENSDARG00000018283"	0.0832041869372081	0.781538461538462	0.8	"mid"
"ENSDARG00000018285"	0.0354266393293749	0.800045454545455	0.9	"high"
"ENSDARG00000018303"	0.0676907295655525	0.415454545454545	0.5	"mid"
"ENSDARG00000018312"	0.102526931584375	0.504545454545455	0.6	"mid"
"ENSDARG00000018319"	0.0194418274760058	0.230606060606061	0.3	"mid"
"ENSDARG00000018325"	0.0301192426242595	0.544388888888889	0.6	"mid"
"ENSDARG00000018328"	0.0188649854526792	0.345151515151515	0.4	"mid"
"ENSDARG00000018351"	0.0464887791593089	0.972409090909091	1	"high"
"ENSDARG00000018361"	0.134922305583723	0.831388888888889	0.9	"high"
"ENSDARG00000018382"	0.0495157889495241	0.38875	0.4	"mid"
"ENSDARG00000018383"	0.0546253534300914	0.488888888888889	0.5	"mid"
"ENSDARG00000018393"	0.0536505443552363	0.388181818181818	0.4	"mid"
"ENSDARG00000018411"	0.0515931276093607	0.532727272727273	0.6	"mid"
"ENSDARG00000018423"	0.0463666612388993	0.347840909090909	0.4	"mid"
"ENSDARG00000018425"	0.0245920484573003	0.413571428571429	0.5	"mid"
"ENSDARG00000018426"	0.0538751297835394	0.302083333333333	0.4	"mid"
"ENSDARG00000018432"	0.130074864786927	0.536212121212121	0.6	"mid"
"ENSDARG00000018459"	0.0750693566249494	0.667	0.7	"mid"
"ENSDARG00000018460"	0.0607320434597104	0.280863636363636	0.3	"mid"
"ENSDARG00000018461"	0.0781754240781979	0.5425	0.6	"mid"
"ENSDARG00000018476"	0.0239595974525144	0.156931818181818	0.2	"low"
"ENSDARG00000018478"	0.105190612014602	0.792409090909091	0.8	"mid"
"ENSDARG00000018485"	0.176292632179201	0.698727272727273	0.7	"mid"
"ENSDARG00000018491"	0.0767360027298532	0.463333333333333	0.5	"mid"
"ENSDARG00000018492"	0.0506984107575885	0.915	1	"high"
"ENSDARG00000018494"	0.0987253422522633	0.743251748251748	0.8	"mid"
"ENSDARG00000018508"	0.0597471483372185	0.351666666666667	0.4	"mid"
"ENSDARG00000018524"	0.0573050211916424	0.902867132867133	1	"high"
"ENSDARG00000018529"	0.135189880613228	0.3835	0.4	"mid"
"ENSDARG00000018534"	0.0282792825162387	0.520909090909091	0.6	"mid"
"ENSDARG00000018542"	0.0367706103390966	0.769204545454546	0.8	"mid"
"ENSDARG00000018553"	0.13072249454629	0.618	0.7	"mid"
"ENSDARG00000018559"	0.0731207018700918	0.317142857142857	0.4	"mid"
"ENSDARG00000018562"	0.0431530741833889	0.381818181818182	0.4	"mid"
"ENSDARG00000018566"	0.0451607449180719	0.801818181818182	0.9	"high"
"ENSDARG00000018569"	0.176999846255858	0.553545454545455	0.6	"mid"
"ENSDARG00000018574"	0.0210766810860696	0.621916666666667	0.7	"mid"
"ENSDARG00000018593"	0.0792311597417844	0.234545454545455	0.3	"mid"
"ENSDARG00000018600"	0.141587628211489	0.368863636363636	0.4	"mid"
"ENSDARG00000018602"	0.0214797156233886	0.375606060606061	0.4	"mid"
"ENSDARG00000018618"	0.0325848027232099	0.419015151515152	0.5	"mid"
"ENSDARG00000018621"	0.0859381964068421	0.793055555555556	0.8	"mid"
"ENSDARG00000018623"	0.0369434050688678	0.275454545454545	0.3	"mid"
"ENSDARG00000018627"	0.0232612291214115	0.275	0.3	"mid"
"ENSDARG00000018650"	0.0685006074969961	0.507611111111111	0.6	"mid"
"ENSDARG00000018658"	0.0807562451551527	0.524350649350649	0.6	"mid"
"ENSDARG00000018681"	0.149939304055081	0.290795454545455	0.3	"mid"
"ENSDARG00000018688"	0.0580446813910799	0.838376623376623	0.9	"high"
"ENSDARG00000018691"	0.0439964528055123	0.333636363636364	0.4	"mid"
"ENSDARG00000018693"	0.0478894179388304	0.627333333333333	0.7	"mid"
"ENSDARG00000018698"	0.0215052466846423	0.292777777777778	0.3	"mid"
"ENSDARG00000018738"	0.104872451922635	0.360252525252525	0.4	"mid"
"ENSDARG00000018742"	0.0609366727787029	0.18531746031746	0.2	"low"
"ENSDARG00000018750"	0.0626941611593882	0.342727272727273	0.4	"mid"
"ENSDARG00000018757"	0.0617886706692733	0.806666666666667	0.9	"high"
"ENSDARG00000018765"	0.0436470713049514	0.352272727272727	0.4	"mid"
"ENSDARG00000018782"	0.065889410697849	0.598333333333333	0.6	"mid"
"ENSDARG00000018787"	0.0804187985655282	0.837818181818182	0.9	"high"
"ENSDARG00000018809"	0.0650655402907071	0.624343434343434	0.7	"mid"
"ENSDARG00000018814"	0.0621072652263477	0.446444444444444	0.5	"mid"
"ENSDARG00000018817"	0.0345358428809967	0.683106060606061	0.7	"mid"
"ENSDARG00000018825"	0.0370086686815588	0.28	0.3	"mid"
"ENSDARG00000018840"	0.037120598889516	0.225952380952381	0.3	"mid"
"ENSDARG00000018846"	0.0664570200769624	0.842727272727273	0.9	"high"
"ENSDARG00000018853"	0.0553238930901664	0.270888888888889	0.3	"mid"
"ENSDARG00000018856"	0.0508721447257575	0.322272727272727	0.4	"mid"
"ENSDARG00000018882"	0.0770175289152741	0.194727272727273	0.2	"low"
"ENSDARG00000018890"	0.0206043990055233	0.406666666666667	0.5	"mid"
"ENSDARG00000018891"	0.0699128034072171	0.489444444444444	0.5	"mid"
"ENSDARG00000018898"	0.0516745332678273	0.711136363636364	0.8	"mid"
"ENSDARG00000018902"	0.0555931906720591	0.3745	0.4	"mid"
"ENSDARG00000018903"	0.0926792318986836	0.710189393939394	0.8	"mid"
"ENSDARG00000018904"	0.0199609315816967	0.354365079365079	0.4	"mid"
"ENSDARG00000018918"	0.135875691222744	0.454545454545455	0.5	"mid"
"ENSDARG00000018921"	0.0405059798892964	0.463636363636364	0.5	"mid"
"ENSDARG00000018936"	0.0751891395652236	0.578846153846154	0.6	"mid"
"ENSDARG00000018944"	0.0701957489996703	0.738888888888889	0.8	"mid"
"ENSDARG00000018953"	0.104107609191419	0.69125	0.7	"mid"
"ENSDARG00000018956"	0.0316305623421881	0.261666666666667	0.3	"mid"
"ENSDARG00000018958"	0.00958007202644692	0.434356060606061	0.5	"mid"
"ENSDARG00000018961"	0.0297945628038238	0.268333333333333	0.3	"mid"
"ENSDARG00000018966"	0.0576123761417317	0.335833333333333	0.4	"mid"
"ENSDARG00000018968"	0.0299623815993877	0.520454545454546	0.6	"mid"
"ENSDARG00000018971"	0.0888812303356617	0.645555555555556	0.7	"mid"
"ENSDARG00000018973"	0.0214625250828862	0.439807692307692	0.5	"mid"
"ENSDARG00000018976"	0.0464325725491238	0.416666666666667	0.5	"mid"
"ENSDARG00000018980"	0.0768602040056101	0.8575	0.9	"high"
"ENSDARG00000018984"	0.048141284794709	0.550833333333333	0.6	"mid"
"ENSDARG00000018985"	0.0211584365091293	0.551166666666667	0.6	"mid"
"ENSDARG00000018989"	0.0637778962653462	0.28425	0.3	"mid"
"ENSDARG00000018997"	0.0218264789613645	0.340972222222222	0.4	"mid"
"ENSDARG00000019004"	0.0109869493450588	0.23	0.3	"mid"
"ENSDARG00000019008"	0.0370888378122411	0.865590909090909	0.9	"high"
"ENSDARG00000019025"	0.0704343017266011	0.461818181818182	0.5	"mid"
"ENSDARG00000019033"	0.0832610140107128	0.262159090909091	0.3	"mid"
"ENSDARG00000019038"	0.0305702034085602	0.280363636363636	0.3	"mid"
"ENSDARG00000019060"	0.0284741123538884	0.203333333333333	0.3	"mid"
"ENSDARG00000019062"	0.0356638779226705	0.623333333333333	0.7	"mid"
"ENSDARG00000019081"	0.137016444819316	0.448	0.5	"mid"
"ENSDARG00000019098"	0.109141005044492	0.647651515151515	0.7	"mid"
"ENSDARG00000019103"	0.0658261603941266	0.279545454545455	0.3	"mid"
"ENSDARG00000019113"	0.0189734142355899	0.219318181818182	0.3	"mid"
"ENSDARG00000019117"	0.0421104806603018	0.343525641025641	0.4	"mid"
"ENSDARG00000019128"	0.0315249357047487	0.732833333333333	0.8	"mid"
"ENSDARG00000019130"	0.0377948049818871	0.70025	0.8	"mid"
"ENSDARG00000019137"	0.0810023704561155	0.410909090909091	0.5	"mid"
"ENSDARG00000019144"	0.0122309806415848	0.297272727272727	0.3	"mid"
"ENSDARG00000019156"	0.180569368243237	0.519090909090909	0.6	"mid"
"ENSDARG00000019191"	0.0631660481616775	0.296083333333333	0.3	"mid"
"ENSDARG00000019195"	0.0872329798805402	0.351428571428571	0.4	"mid"
"ENSDARG00000019205"	0.0441202813625463	0.172142857142857	0.2	"low"
"ENSDARG00000019213"	0.0167455319698835	0.393205128205128	0.4	"mid"
"ENSDARG00000019222"	0.0988869827457411	0.426666666666667	0.5	"mid"
"ENSDARG00000019233"	0.0905603398358485	0.618888888888889	0.7	"mid"
"ENSDARG00000019235"	0.0312365846391137	0.463636363636364	0.5	"mid"
